id,name,path,type,bulletId,param,updateId,updateGold,price,salePrice,unlockedBegin,aimDistance,quality
200931,部位-大炮,res://scence/player/Player_derivedPart9-lack3-1.tscn,1,20090,1:-6;5:2;101:1;4:0;2:60;3:0,200932,120,0,160,0,500,1
200932,部位-大炮,res://scence/player/Player_derivedPart9-lack3-1.tscn,1,20090,1:-8;5:3;101:1;4:0;2:80;3:0,200933,140,0,256,0,500,1
200933,部位-大炮,res://scence/player/Player_derivedPart9-lack3-1.tscn,1,20090,1:-10;5:4;101:1;4:0;2:100;3:0,200934,160,0,368,0,500,1
200934,部位-大炮,res://scence/player/Player_derivedPart9-lack3-1.tscn,1,20090,1:-12;5:5;101:1;4:0;2:120;3:0,200935,180,0,496,0,500,1
200935,部位-大炮,res://scence/player/Player_derivedPart9-lack3-1.tscn,1,20090,1:-14;5:6;101:1;4:0;2:140;3:0,200936,200,0,640,0,500,1
200936,部位-大炮,res://scence/player/Player_derivedPart9-lack3-1.tscn,1,20090,1:-16;5:7;101:1;4:0;2:160;3:0,200937,220,0,800,0,500,1
200937,部位-大炮,res://scence/player/Player_derivedPart9-lack3-1.tscn,1,20090,1:-18;5:8;101:1;4:0;2:180;3:0,200938,240,0,976,0,500,1
200938,部位-大炮,res://scence/player/Player_derivedPart9-lack3-1.tscn,1,20090,1:-20;5:9;101:1;4:0;2:200;3:0,200939,260,0,1168,0,500,1
200939,部位-大炮,res://scence/player/Player_derivedPart9-lack3-1.tscn,1,20090,1:-22;5:10;101:1;4:0;2:220;3:0,0,0,0,1376,0,500,1
201000,部位-大炮,res://scence/player/Player_derivedPart10-1.tscn,1,20100,1:-10;5:5;101:0.5;4:0;2:100;3:0,201001,200,160,128,0,500,4
201001,部位-大炮,res://scence/player/Player_derivedPart10-1.tscn,1,20100,1:-15;5:6;101:0.5;4:0;2:150;3:0,201002,235,0,288,0,500,4
201002,部位-大炮,res://scence/player/Player_derivedPart10-1.tscn,1,20100,1:-20;5:7;101:0.5;4:0;2:200;3:0,201003,270,0,476,0,500,4
201003,部位-大炮,res://scence/player/Player_derivedPart10-1.tscn,1,20100,1:-25;5:8;101:0.5;4:0;2:250;3:0,201004,305,0,692,0,500,4
201004,部位-大炮,res://scence/player/Player_derivedPart10-1.tscn,1,20100,1:-30;5:9;101:0.5;4:0;2:300;3:0,201005,340,0,936,0,500,4
201005,部位-大炮,res://scence/player/Player_derivedPart10-1.tscn,1,20100,1:-35;5:10;101:0.5;4:0;2:350;3:0,201006,375,0,1208,0,500,4
201006,部位-大炮,res://scence/player/Player_derivedPart10-1.tscn,1,20100,1:-40;5:11;101:0.5;4:0;2:400;3:0,201007,410,0,1508,0,500,4
201007,部位-大炮,res://scence/player/Player_derivedPart10-1.tscn,1,20100,1:-45;5:12;101:0.5;4:0;2:450;3:0,201008,445,0,1836,0,500,4
201008,部位-大炮,res://scence/player/Player_derivedPart10-1.tscn,1,20100,1:-50;5:13;101:0.5;4:0;2:500;3:0,201009,480,0,2192,0,500,4
201009,部位-大炮,res://scence/player/Player_derivedPart10-1.tscn,1,20100,1:-55;5:14;101:0.5;4:0;2:550;3:0,0,0,0,2576,0,500,4
201010,部位-大炮,res://scence/player/Player_derivedPart10-lack1-1.tscn,1,20100,1:-8;5:5;101:0.5;4:0;2:80;3:0,201011,160,140,112,0,500,3
201011,部位-大炮,res://scence/player/Player_derivedPart10-lack1-1.tscn,1,20100,1:-12;5:6;101:0.5;4:0;2:120;3:0,201012,190,0,240,0,500,3
201012,部位-大炮,res://scence/player/Player_derivedPart10-lack1-1.tscn,1,20100,1:-16;5:7;101:0.5;4:0;2:160;3:0,201013,220,0,392,0,500,3
201013,部位-大炮,res://scence/player/Player_derivedPart10-lack1-1.tscn,1,20100,1:-20;5:8;101:0.5;4:0;2:200;3:0,201014,250,0,568,0,500,3
201014,部位-大炮,res://scence/player/Player_derivedPart10-lack1-1.tscn,1,20100,1:-24;5:9;101:0.5;4:0;2:240;3:0,201015,280,0,768,0,500,3
201015,部位-大炮,res://scence/player/Player_derivedPart10-lack1-1.tscn,1,20100,1:-28;5:10;101:0.5;4:0;2:280;3:0,201016,310,0,992,0,500,3
201016,部位-大炮,res://scence/player/Player_derivedPart10-lack1-1.tscn,1,20100,1:-32;5:11;101:0.5;4:0;2:320;3:0,201017,340,0,1240,0,500,3
201017,部位-大炮,res://scence/player/Player_derivedPart10-lack1-1.tscn,1,20100,1:-36;5:12;101:0.5;4:0;2:360;3:0,201018,370,0,1512,0,500,3
201018,部位-大炮,res://scence/player/Player_derivedPart10-lack1-1.tscn,1,20100,1:-40;5:13;101:0.5;4:0;2:400;3:0,201019,400,0,1808,0,500,3
201019,部位-大炮,res://scence/player/Player_derivedPart10-lack1-1.tscn,1,20100,1:-44;5:14;101:0.5;4:0;2:440;3:0,0,0,0,2128,0,500,3
201020,部位-大炮,res://scence/player/Player_derivedPart10-lack2-1.tscn,1,20100,1:-6;5:5;101:0.5;4:0;2:60;3:0,201021,130,120,96,0,500,2
201021,部位-大炮,res://scence/player/Player_derivedPart10-lack2-1.tscn,1,20100,1:-9;5:6;101:0.5;4:0;2:90;3:0,201022,155,0,200,0,500,2
201022,部位-大炮,res://scence/player/Player_derivedPart10-lack2-1.tscn,1,20100,1:-12;5:7;101:0.5;4:0;2:120;3:0,201023,180,0,324,0,500,2
201023,部位-大炮,res://scence/player/Player_derivedPart10-lack2-1.tscn,1,20100,1:-15;5:8;101:0.5;4:0;2:150;3:0,201024,205,0,468,0,500,2
201024,部位-大炮,res://scence/player/Player_derivedPart10-lack2-1.tscn,1,20100,1:-18;5:9;101:0.5;4:0;2:180;3:0,201025,230,0,632,0,500,2
201025,部位-大炮,res://scence/player/Player_derivedPart10-lack2-1.tscn,1,20100,1:-21;5:10;101:0.5;4:0;2:210;3:0,201026,255,0,816,0,500,2
201026,部位-大炮,res://scence/player/Player_derivedPart10-lack2-1.tscn,1,20100,1:-24;5:11;101:0.5;4:0;2:240;3:0,201027,280,0,1020,0,500,2
201027,部位-大炮,res://scence/player/Player_derivedPart10-lack2-1.tscn,1,20100,1:-27;5:12;101:0.5;4:0;2:270;3:0,201028,305,0,1244,0,500,2
201028,部位-大炮,res://scence/player/Player_derivedPart10-lack2-1.tscn,1,20100,1:-30;5:13;101:0.5;4:0;2:300;3:0,201029,330,0,1488,0,500,2
201029,部位-大炮,res://scence/player/Player_derivedPart10-lack2-1.tscn,1,20100,1:-33;5:14;101:0.5;4:0;2:330;3:0,0,0,0,1752,0,500,2
201030,部位-大炮,res://scence/player/Player_derivedPart10-lack3-1.tscn,1,20100,1:-4;5:5;101:0.5;4:0;2:40;3:0,201031,100,100,80,0,500,1
201031,部位-大炮,res://scence/player/Player_derivedPart10-lack3-1.tscn,1,20100,1:-6;5:6;101:0.5;4:0;2:60;3:0,201032,120,0,160,0,500,1
201032,部位-大炮,res://scence/player/Player_derivedPart10-lack3-1.tscn,1,20100,1:-8;5:7;101:0.5;4:0;2:80;3:0,201033,140,0,256,0,500,1
201033,部位-大炮,res://scence/player/Player_derivedPart10-lack3-1.tscn,1,20100,1:-10;5:8;101:0.5;4:0;2:100;3:0,201034,160,0,368,0,500,1
201034,部位-大炮,res://scence/player/Player_derivedPart10-lack3-1.tscn,1,20100,1:-12;5:9;101:0.5;4:0;2:120;3:0,201035,180,0,496,0,500,1
201035,部位-大炮,res://scence/player/Player_derivedPart10-lack3-1.tscn,1,20100,1:-14;5:10;101:0.5;4:0;2:140;3:0,201036,200,0,640,0,500,1
201036,部位-大炮,res://scence/player/Player_derivedPart10-lack3-1.tscn,1,20100,1:-16;5:11;101:0.5;4:0;2:160;3:0,201037,220,0,800,0,500,1
201037,部位-大炮,res://scence/player/Player_derivedPart10-lack3-1.tscn,1,20100,1:-18;5:12;101:0.5;4:0;2:180;3:0,201038,240,0,976,0,500,1
201038,部位-大炮,res://scence/player/Player_derivedPart10-lack3-1.tscn,1,20100,1:-20;5:13;101:0.5;4:0;2:200;3:0,201039,260,0,1168,0,500,1
201039,部位-大炮,res://scence/player/Player_derivedPart10-lack3-1.tscn,1,20100,1:-22;5:14;101:0.5;4:0;2:220;3:0,0,0,0,1376,0,500,1
201100,部位-大炮,res://scence/player/Player_derivedPart11-1.tscn,1,20110,1:-10;5:5;101:1.35;4:0;2:100;3:0,201101,200,160,128,0,500,4
201101,部位-大炮,res://scence/player/Player_derivedPart11-1.tscn,1,20110,1:-15;5:6;101:1.35;4:0;2:150;3:0,201102,235,0,288,0,500,4
201102,部位-大炮,res://scence/player/Player_derivedPart11-1.tscn,1,20110,1:-20;5:7;101:1.35;4:0;2:200;3:0,201103,270,0,476,0,500,4
201103,部位-大炮,res://scence/player/Player_derivedPart11-1.tscn,1,20110,1:-25;5:8;101:1.35;4:0;2:250;3:0,201104,305,0,692,0,500,4
201104,部位-大炮,res://scence/player/Player_derivedPart11-1.tscn,1,20110,1:-30;5:9;101:1.35;4:0;2:300;3:0,201105,340,0,936,0,500,4
201105,部位-大炮,res://scence/player/Player_derivedPart11-1.tscn,1,20110,1:-35;5:10;101:1.35;4:0;2:350;3:0,201106,375,0,1208,0,500,4
201106,部位-大炮,res://scence/player/Player_derivedPart11-1.tscn,1,20110,1:-40;5:11;101:1.35;4:0;2:400;3:0,201107,410,0,1508,0,500,4
201107,部位-大炮,res://scence/player/Player_derivedPart11-1.tscn,1,20110,1:-45;5:12;101:1.35;4:0;2:450;3:0,201108,445,0,1836,0,500,4
201108,部位-大炮,res://scence/player/Player_derivedPart11-1.tscn,1,20110,1:-50;5:13;101:1.35;4:0;2:500;3:0,201109,480,0,2192,0,500,4
201109,部位-大炮,res://scence/player/Player_derivedPart11-1.tscn,1,20110,1:-55;5:14;101:1.35;4:0;2:550;3:0,0,0,0,2576,0,500,4
201110,部位-大炮,res://scence/player/Player_derivedPart11-lack1-1.tscn,1,20110,1:-8;5:5;101:1.35;4:0;2:80;3:0,201111,160,140,112,0,500,3
201111,部位-大炮,res://scence/player/Player_derivedPart11-lack1-1.tscn,1,20110,1:-12;5:6;101:1.35;4:0;2:120;3:0,201112,190,0,240,0,500,3
201112,部位-大炮,res://scence/player/Player_derivedPart11-lack1-1.tscn,1,20110,1:-16;5:7;101:1.35;4:0;2:160;3:0,201113,220,0,392,0,500,3
201113,部位-大炮,res://scence/player/Player_derivedPart11-lack1-1.tscn,1,20110,1:-20;5:8;101:1.35;4:0;2:200;3:0,201114,250,0,568,0,500,3
201114,部位-大炮,res://scence/player/Player_derivedPart11-lack1-1.tscn,1,20110,1:-24;5:9;101:1.35;4:0;2:240;3:0,201115,280,0,768,0,500,3
201115,部位-大炮,res://scence/player/Player_derivedPart11-lack1-1.tscn,1,20110,1:-28;5:10;101:1.35;4:0;2:280;3:0,201116,310,0,992,0,500,3
201116,部位-大炮,res://scence/player/Player_derivedPart11-lack1-1.tscn,1,20110,1:-32;5:11;101:1.35;4:0;2:320;3:0,201117,340,0,1240,0,500,3
201117,部位-大炮,res://scence/player/Player_derivedPart11-lack1-1.tscn,1,20110,1:-36;5:12;101:1.35;4:0;2:360;3:0,201118,370,0,1512,0,500,3
201118,部位-大炮,res://scence/player/Player_derivedPart11-lack1-1.tscn,1,20110,1:-40;5:13;101:1.35;4:0;2:400;3:0,201119,400,0,1808,0,500,3
201119,部位-大炮,res://scence/player/Player_derivedPart11-lack1-1.tscn,1,20110,1:-44;5:14;101:1.35;4:0;2:440;3:0,0,0,0,2128,0,500,3
201120,部位-大炮,res://scence/player/Player_derivedPart11-lack2-1.tscn,1,20110,1:-6;5:5;101:1.35;4:0;2:60;3:0,201121,130,120,96,0,500,2
201121,部位-大炮,res://scence/player/Player_derivedPart11-lack2-1.tscn,1,20110,1:-9;5:6;101:1.35;4:0;2:90;3:0,201122,155,0,200,0,500,2
201122,部位-大炮,res://scence/player/Player_derivedPart11-lack2-1.tscn,1,20110,1:-12;5:7;101:1.35;4:0;2:120;3:0,201123,180,0,324,0,500,2
201123,部位-大炮,res://scence/player/Player_derivedPart11-lack2-1.tscn,1,20110,1:-15;5:8;101:1.35;4:0;2:150;3:0,201124,205,0,468,0,500,2
201124,部位-大炮,res://scence/player/Player_derivedPart11-lack2-1.tscn,1,20110,1:-18;5:9;101:1.35;4:0;2:180;3:0,201125,230,0,632,0,500,2
201125,部位-大炮,res://scence/player/Player_derivedPart11-lack2-1.tscn,1,20110,1:-21;5:10;101:1.35;4:0;2:210;3:0,201126,255,0,816,0,500,2
201126,部位-大炮,res://scence/player/Player_derivedPart11-lack2-1.tscn,1,20110,1:-24;5:11;101:1.35;4:0;2:240;3:0,201127,280,0,1020,0,500,2
201127,部位-大炮,res://scence/player/Player_derivedPart11-lack2-1.tscn,1,20110,1:-27;5:12;101:1.35;4:0;2:270;3:0,201128,305,0,1244,0,500,2
201128,部位-大炮,res://scence/player/Player_derivedPart11-lack2-1.tscn,1,20110,1:-30;5:13;101:1.35;4:0;2:300;3:0,201129,330,0,1488,0,500,2
201129,部位-大炮,res://scence/player/Player_derivedPart11-lack2-1.tscn,1,20110,1:-33;5:14;101:1.35;4:0;2:330;3:0,0,0,0,1752,0,500,2
201130,部位-大炮,res://scence/player/Player_derivedPart11-lack3-1.tscn,1,20110,1:-4;5:5;101:1.35;4:0;2:40;3:0,201131,100,100,80,0,500,1
201131,部位-大炮,res://scence/player/Player_derivedPart11-lack3-1.tscn,1,20110,1:-6;5:6;101:1.35;4:0;2:60;3:0,201132,120,0,160,0,500,1
201132,部位-大炮,res://scence/player/Player_derivedPart11-lack3-1.tscn,1,20110,1:-8;5:7;101:1.35;4:0;2:80;3:0,201133,140,0,256,0,500,1
201133,部位-大炮,res://scence/player/Player_derivedPart11-lack3-1.tscn,1,20110,1:-10;5:8;101:1.35;4:0;2:100;3:0,201134,160,0,368,0,500,1
201134,部位-大炮,res://scence/player/Player_derivedPart11-lack3-1.tscn,1,20110,1:-12;5:9;101:1.35;4:0;2:120;3:0,201135,180,0,496,0,500,1
201135,部位-大炮,res://scence/player/Player_derivedPart11-lack3-1.tscn,1,20110,1:-14;5:10;101:1.35;4:0;2:140;3:0,201136,200,0,640,0,500,1
201136,部位-大炮,res://scence/player/Player_derivedPart11-lack3-1.tscn,1,20110,1:-16;5:11;101:1.35;4:0;2:160;3:0,201137,220,0,800,0,500,1
201137,部位-大炮,res://scence/player/Player_derivedPart11-lack3-1.tscn,1,20110,1:-18;5:12;101:1.35;4:0;2:180;3:0,201138,240,0,976,0,500,1
201138,部位-大炮,res://scence/player/Player_derivedPart11-lack3-1.tscn,1,20110,1:-20;5:13;101:1.35;4:0;2:200;3:0,201139,260,0,1168,0,500,1
201139,部位-大炮,res://scence/player/Player_derivedPart11-lack3-1.tscn,1,20110,1:-22;5:14;101:1.35;4:0;2:220;3:0,0,0,0,1376,0,500,1
201200,部位-大炮,res://scence/player/Player_derivedPart12-1.tscn,1,20120,1:-10;5:5;101:0.5;4:0;2:100;3:0,201201,200,160,128,0,500,4
201201,部位-大炮,res://scence/player/Player_derivedPart12-1.tscn,1,20120,1:-15;5:6;101:0.5;4:0;2:150;3:0,201202,235,0,288,0,500,4
201202,部位-大炮,res://scence/player/Player_derivedPart12-1.tscn,1,20120,1:-20;5:7;101:0.5;4:0;2:200;3:0,201203,270,0,476,0,500,4
201203,部位-大炮,res://scence/player/Player_derivedPart12-1.tscn,1,20120,1:-25;5:8;101:0.5;4:0;2:250;3:0,201204,305,0,692,0,500,4
201204,部位-大炮,res://scence/player/Player_derivedPart12-1.tscn,1,20120,1:-30;5:9;101:0.5;4:0;2:300;3:0,201205,340,0,936,0,500,4
201205,部位-大炮,res://scence/player/Player_derivedPart12-1.tscn,1,20120,1:-35;5:10;101:0.5;4:0;2:350;3:0,201206,375,0,1208,0,500,4
201206,部位-大炮,res://scence/player/Player_derivedPart12-1.tscn,1,20120,1:-40;5:11;101:0.5;4:0;2:400;3:0,201207,410,0,1508,0,500,4
201207,部位-大炮,res://scence/player/Player_derivedPart12-1.tscn,1,20120,1:-45;5:12;101:0.5;4:0;2:450;3:0,201208,445,0,1836,0,500,4
201208,部位-大炮,res://scence/player/Player_derivedPart12-1.tscn,1,20120,1:-50;5:13;101:0.5;4:0;2:500;3:0,201209,480,0,2192,0,500,4
201209,部位-大炮,res://scence/player/Player_derivedPart12-1.tscn,1,20120,1:-55;5:14;101:0.5;4:0;2:550;3:0,0,0,0,2576,0,500,4
201210,部位-大炮,res://scence/player/Player_derivedPart12-lack1-1.tscn,1,20120,1:-8;5:5;101:0.5;4:0;2:80;3:0,201211,160,140,112,0,500,3
201211,部位-大炮,res://scence/player/Player_derivedPart12-lack1-1.tscn,1,20120,1:-12;5:6;101:0.5;4:0;2:120;3:0,201212,190,0,240,0,500,3
201212,部位-大炮,res://scence/player/Player_derivedPart12-lack1-1.tscn,1,20120,1:-16;5:7;101:0.5;4:0;2:160;3:0,201213,220,0,392,0,500,3
201213,部位-大炮,res://scence/player/Player_derivedPart12-lack1-1.tscn,1,20120,1:-20;5:8;101:0.5;4:0;2:200;3:0,201214,250,0,568,0,500,3
201214,部位-大炮,res://scence/player/Player_derivedPart12-lack1-1.tscn,1,20120,1:-24;5:9;101:0.5;4:0;2:240;3:0,201215,280,0,768,0,500,3
201215,部位-大炮,res://scence/player/Player_derivedPart12-lack1-1.tscn,1,20120,1:-28;5:10;101:0.5;4:0;2:280;3:0,201216,310,0,992,0,500,3
201216,部位-大炮,res://scence/player/Player_derivedPart12-lack1-1.tscn,1,20120,1:-32;5:11;101:0.5;4:0;2:320;3:0,201217,340,0,1240,0,500,3
201217,部位-大炮,res://scence/player/Player_derivedPart12-lack1-1.tscn,1,20120,1:-36;5:12;101:0.5;4:0;2:360;3:0,201218,370,0,1512,0,500,3
201218,部位-大炮,res://scence/player/Player_derivedPart12-lack1-1.tscn,1,20120,1:-40;5:13;101:0.5;4:0;2:400;3:0,201219,400,0,1808,0,500,3
201219,部位-大炮,res://scence/player/Player_derivedPart12-lack1-1.tscn,1,20120,1:-44;5:14;101:0.5;4:0;2:440;3:0,0,0,0,2128,0,500,3
201220,部位-大炮,res://scence/player/Player_derivedPart12-lack2-1.tscn,1,20120,1:-6;5:5;101:0.5;4:0;2:60;3:0,201221,130,120,96,0,500,2
201221,部位-大炮,res://scence/player/Player_derivedPart12-lack2-1.tscn,1,20120,1:-9;5:6;101:0.5;4:0;2:90;3:0,201222,155,0,200,0,500,2
201222,部位-大炮,res://scence/player/Player_derivedPart12-lack2-1.tscn,1,20120,1:-12;5:7;101:0.5;4:0;2:120;3:0,201223,180,0,324,0,500,2
201223,部位-大炮,res://scence/player/Player_derivedPart12-lack2-1.tscn,1,20120,1:-15;5:8;101:0.5;4:0;2:150;3:0,201224,205,0,468,0,500,2
201224,部位-大炮,res://scence/player/Player_derivedPart12-lack2-1.tscn,1,20120,1:-18;5:9;101:0.5;4:0;2:180;3:0,201225,230,0,632,0,500,2
201225,部位-大炮,res://scence/player/Player_derivedPart12-lack2-1.tscn,1,20120,1:-21;5:10;101:0.5;4:0;2:210;3:0,201226,255,0,816,0,500,2
201226,部位-大炮,res://scence/player/Player_derivedPart12-lack2-1.tscn,1,20120,1:-24;5:11;101:0.5;4:0;2:240;3:0,201227,280,0,1020,0,500,2
201227,部位-大炮,res://scence/player/Player_derivedPart12-lack2-1.tscn,1,20120,1:-27;5:12;101:0.5;4:0;2:270;3:0,201228,305,0,1244,0,500,2
201228,部位-大炮,res://scence/player/Player_derivedPart12-lack2-1.tscn,1,20120,1:-30;5:13;101:0.5;4:0;2:300;3:0,201229,330,0,1488,0,500,2
201229,部位-大炮,res://scence/player/Player_derivedPart12-lack2-1.tscn,1,20120,1:-33;5:14;101:0.5;4:0;2:330;3:0,0,0,0,1752,0,500,2
201230,部位-大炮,res://scence/player/Player_derivedPart12-lack3-1.tscn,1,20120,1:-4;5:5;101:0.5;4:0;2:40;3:0,201231,100,100,80,0,500,1
201231,部位-大炮,res://scence/player/Player_derivedPart12-lack3-1.tscn,1,20120,1:-6;5:6;101:0.5;4:0;2:60;3:0,201232,120,0,160,0,500,1
201232,部位-大炮,res://scence/player/Player_derivedPart12-lack3-1.tscn,1,20120,1:-8;5:7;101:0.5;4:0;2:80;3:0,201233,140,0,256,0,500,1
201233,部位-大炮,res://scence/player/Player_derivedPart12-lack3-1.tscn,1,20120,1:-10;5:8;101:0.5;4:0;2:100;3:0,201234,160,0,368,0,500,1
201234,部位-大炮,res://scence/player/Player_derivedPart12-lack3-1.tscn,1,20120,1:-12;5:9;101:0.5;4:0;2:120;3:0,201235,180,0,496,0,500,1
201235,部位-大炮,res://scence/player/Player_derivedPart12-lack3-1.tscn,1,20120,1:-14;5:10;101:0.5;4:0;2:140;3:0,201236,200,0,640,0,500,1
201236,部位-大炮,res://scence/player/Player_derivedPart12-lack3-1.tscn,1,20120,1:-16;5:11;101:0.5;4:0;2:160;3:0,201237,220,0,800,0,500,1
201237,部位-大炮,res://scence/player/Player_derivedPart12-lack3-1.tscn,1,20120,1:-18;5:12;101:0.5;4:0;2:180;3:0,201238,240,0,976,0,500,1
201238,部位-大炮,res://scence/player/Player_derivedPart12-lack3-1.tscn,1,20120,1:-20;5:13;101:0.5;4:0;2:200;3:0,201239,260,0,1168,0,500,1
201239,部位-大炮,res://scence/player/Player_derivedPart12-lack3-1.tscn,1,20120,1:-22;5:14;101:0.5;4:0;2:220;3:0,0,0,0,1376,0,500,1
201300,部位-大炮,res://scence/player/Player_derivedPart13-1.tscn,1,20130,1:-10;5:5;101:0.5;4:0;2:100;3:0,201301,200,160,128,0,500,4
201301,部位-大炮,res://scence/player/Player_derivedPart13-1.tscn,1,20130,1:-15;5:6;101:0.5;4:0;2:150;3:0,201302,235,0,288,0,500,4
201302,部位-大炮,res://scence/player/Player_derivedPart13-1.tscn,1,20130,1:-20;5:7;101:0.5;4:0;2:200;3:0,201303,270,0,476,0,500,4
201303,部位-大炮,res://scence/player/Player_derivedPart13-1.tscn,1,20130,1:-25;5:8;101:0.5;4:0;2:250;3:0,201304,305,0,692,0,500,4
201304,部位-大炮,res://scence/player/Player_derivedPart13-1.tscn,1,20130,1:-30;5:9;101:0.5;4:0;2:300;3:0,201305,340,0,936,0,500,4
201305,部位-大炮,res://scence/player/Player_derivedPart13-1.tscn,1,20130,1:-35;5:10;101:0.5;4:0;2:350;3:0,201306,375,0,1208,0,500,4
201306,部位-大炮,res://scence/player/Player_derivedPart13-1.tscn,1,20130,1:-40;5:11;101:0.5;4:0;2:400;3:0,201307,410,0,1508,0,500,4
201307,部位-大炮,res://scence/player/Player_derivedPart13-1.tscn,1,20130,1:-45;5:12;101:0.5;4:0;2:450;3:0,201308,445,0,1836,0,500,4
201308,部位-大炮,res://scence/player/Player_derivedPart13-1.tscn,1,20130,1:-50;5:13;101:0.5;4:0;2:500;3:0,201309,480,0,2192,0,500,4
201309,部位-大炮,res://scence/player/Player_derivedPart13-1.tscn,1,20130,1:-55;5:14;101:0.5;4:0;2:550;3:0,0,0,0,2576,0,500,4
201310,部位-大炮,res://scence/player/Player_derivedPart13-lack1-1.tscn,1,20130,1:-8;5:5;101:0.5;4:0;2:80;3:0,201311,160,140,112,0,500,3
201311,部位-大炮,res://scence/player/Player_derivedPart13-lack1-1.tscn,1,20130,1:-12;5:6;101:0.5;4:0;2:120;3:0,201312,190,0,240,0,500,3
201312,部位-大炮,res://scence/player/Player_derivedPart13-lack1-1.tscn,1,20130,1:-16;5:7;101:0.5;4:0;2:160;3:0,201313,220,0,392,0,500,3
201313,部位-大炮,res://scence/player/Player_derivedPart13-lack1-1.tscn,1,20130,1:-20;5:8;101:0.5;4:0;2:200;3:0,201314,250,0,568,0,500,3
201314,部位-大炮,res://scence/player/Player_derivedPart13-lack1-1.tscn,1,20130,1:-24;5:9;101:0.5;4:0;2:240;3:0,201315,280,0,768,0,500,3
201315,部位-大炮,res://scence/player/Player_derivedPart13-lack1-1.tscn,1,20130,1:-28;5:10;101:0.5;4:0;2:280;3:0,201316,310,0,992,0,500,3
201316,部位-大炮,res://scence/player/Player_derivedPart13-lack1-1.tscn,1,20130,1:-32;5:11;101:0.5;4:0;2:320;3:0,201317,340,0,1240,0,500,3
201317,部位-大炮,res://scence/player/Player_derivedPart13-lack1-1.tscn,1,20130,1:-36;5:12;101:0.5;4:0;2:360;3:0,201318,370,0,1512,0,500,3
201318,部位-大炮,res://scence/player/Player_derivedPart13-lack1-1.tscn,1,20130,1:-40;5:13;101:0.5;4:0;2:400;3:0,201319,400,0,1808,0,500,3
201319,部位-大炮,res://scence/player/Player_derivedPart13-lack1-1.tscn,1,20130,1:-44;5:14;101:0.5;4:0;2:440;3:0,0,0,0,2128,0,500,3
201320,部位-大炮,res://scence/player/Player_derivedPart13-lack2-1.tscn,1,20130,1:-6;5:5;101:0.5;4:0;2:60;3:0,201321,130,120,96,0,500,2
201321,部位-大炮,res://scence/player/Player_derivedPart13-lack2-1.tscn,1,20130,1:-9;5:6;101:0.5;4:0;2:90;3:0,201322,155,0,200,0,500,2
201322,部位-大炮,res://scence/player/Player_derivedPart13-lack2-1.tscn,1,20130,1:-12;5:7;101:0.5;4:0;2:120;3:0,201323,180,0,324,0,500,2
201323,部位-大炮,res://scence/player/Player_derivedPart13-lack2-1.tscn,1,20130,1:-15;5:8;101:0.5;4:0;2:150;3:0,201324,205,0,468,0,500,2
201324,部位-大炮,res://scence/player/Player_derivedPart13-lack2-1.tscn,1,20130,1:-18;5:9;101:0.5;4:0;2:180;3:0,201325,230,0,632,0,500,2
201325,部位-大炮,res://scence/player/Player_derivedPart13-lack2-1.tscn,1,20130,1:-21;5:10;101:0.5;4:0;2:210;3:0,201326,255,0,816,0,500,2
201326,部位-大炮,res://scence/player/Player_derivedPart13-lack2-1.tscn,1,20130,1:-24;5:11;101:0.5;4:0;2:240;3:0,201327,280,0,1020,0,500,2
201327,部位-大炮,res://scence/player/Player_derivedPart13-lack2-1.tscn,1,20130,1:-27;5:12;101:0.5;4:0;2:270;3:0,201328,305,0,1244,0,500,2
201328,部位-大炮,res://scence/player/Player_derivedPart13-lack2-1.tscn,1,20130,1:-30;5:13;101:0.5;4:0;2:300;3:0,201329,330,0,1488,0,500,2
201329,部位-大炮,res://scence/player/Player_derivedPart13-lack2-1.tscn,1,20130,1:-33;5:14;101:0.5;4:0;2:330;3:0,0,0,0,1752,0,500,2
201330,部位-大炮,res://scence/player/Player_derivedPart13-lack3-1.tscn,1,20130,1:-4;5:5;101:0.5;4:0;2:40;3:0,201331,100,100,80,0,500,1
201331,部位-大炮,res://scence/player/Player_derivedPart13-lack3-1.tscn,1,20130,1:-6;5:6;101:0.5;4:0;2:60;3:0,201332,120,0,160,0,500,1
201332,部位-大炮,res://scence/player/Player_derivedPart13-lack3-1.tscn,1,20130,1:-8;5:7;101:0.5;4:0;2:80;3:0,201333,140,0,256,0,500,1
201333,部位-大炮,res://scence/player/Player_derivedPart13-lack3-1.tscn,1,20130,1:-10;5:8;101:0.5;4:0;2:100;3:0,201334,160,0,368,0,500,1
201334,部位-大炮,res://scence/player/Player_derivedPart13-lack3-1.tscn,1,20130,1:-12;5:9;101:0.5;4:0;2:120;3:0,201335,180,0,496,0,500,1
201335,部位-大炮,res://scence/player/Player_derivedPart13-lack3-1.tscn,1,20130,1:-14;5:10;101:0.5;4:0;2:140;3:0,201336,200,0,640,0,500,1
201336,部位-大炮,res://scence/player/Player_derivedPart13-lack3-1.tscn,1,20130,1:-16;5:11;101:0.5;4:0;2:160;3:0,201337,220,0,800,0,500,1
201337,部位-大炮,res://scence/player/Player_derivedPart13-lack3-1.tscn,1,20130,1:-18;5:12;101:0.5;4:0;2:180;3:0,201338,240,0,976,0,500,1
